"Sessione";"CodVia";"Area";"Via";"Civico";"Barrato";"Sezione";"Municipio"
"26/05/2019";2410,00;"VIA";"ADRIANO";101,00;"";791,00;2,00
"26/05/2019";2410,00;"VIA";"ADRIANO";102,00;"";117,00;2,00
"26/05/2019";2410,00;"VIA";"ADRIANO";104,00;"";117,00;2,00
"26/05/2019";2410,00;"VIA";"ADRIANO";106,00;"";117,00;2,00
"26/05/2019";2410,00;"VIA";"ADRIANO";108,00;"";117,00;2,00
"26/05/2019";2410,00;"VIA";"ADRIANO";110,00;"";117,00;2,00
"26/05/2019";1598,00;"VIA";"ADRIATICO";1,00;"";1267,00;9,00
"26/05/2019";1598,00;"VIA";"ADRIATICO";2,00;"2";1267,00;9,00
"26/05/2019";1598,00;"VIA";"ADRIATICO";6,00;"";1267,00;9,00
"26/05/2019";1598,00;"VIA";"ADRIATICO";8,00;"";1267,00;9,00
"26/05/2019";1598,00;"VIA";"ADRIATICO";30,00;"";1506,00;9,00
"26/05/2019";1598,00;"VIA";"ADRIATICO";31,00;"";1506,00;9,00
"26/05/2019";1598,00;"VIA";"ADRIATICO";37,00;"";1506,00;9,00
"26/05/2019";1598,00;"VIA";"ADRIATICO";39,00;"";1506,00;9,00
"26/05/2019";1598,00;"VIA";"ADRIATICO";43,00;"";1506,00;9,00
"26/05/2019";1598,00;"VIA";"ADRIATICO";45,00;"";1506,00;9,00
"26/05/2019";1598,00;"VIA";"ADRIATICO";49,00;"";1506,00;9,00
"26/05/2019";621,00;"PZA";"AFFARI";1,00;"";48,00;1,00
"26/05/2019";621,00;"PZA";"AFFARI";2,00;"";48,00;1,00
"26/05/2019";621,00;"PZA";"AFFARI";3,00;"";48,00;1,00
"26/05/2019";621,00;"PZA";"AFFARI";5,00;"";48,00;1,00
"26/05/2019";621,00;"PZA";"AFFARI";6,00;"";48,00;1,00
"26/05/2019";1545,00;"VLE";"AFFORI";1,00;"";1216,00;9,00
"26/05/2019";1545,00;"VLE";"AFFORI";7,00;"";1216,00;9,00
"26/05/2019";1545,00;"VLE";"AFFORI";10,00;"";1216,00;9,00
"26/05/2019";1545,00;"VLE";"AFFORI";11,00;"";1216,00;9,00
"26/05/2019";1545,00;"VLE";"AFFORI";12,00;"";1216,00;9,00
"26/05/2019";1545,00;"VLE";"AFFORI";14,00;"";1216,00;9,00
"26/05/2019";1545,00;"VLE";"AFFORI";16,00;"";1216,00;9,00
"26/05/2019";1545,00;"VLE";"AFFORI";19,00;"";1216,00;9,00
"26/05/2019";1545,00;"VLE";"AFFORI";21,00;"";1216,00;9,00
"26/05/2019";5327,00;"VIA";"AGILULFO";2,00;"";994,00;5,00
"26/05/2019";5327,00;"VIA";"AGILULFO";14,00;"";994,00;5,00
"26/05/2019";5327,00;"VIA";"AGILULFO";18,00;"";994,00;5,00
"26/05/2019";209,00;"VIA";"AGNELLO";1,00;"";73,00;1,00
"26/05/2019";209,00;"VIA";"AGNELLO";2,00;"";73,00;1,00
"26/05/2019";209,00;"VIA";"AGNELLO";5,00;"";73,00;1,00
"26/05/2019";209,00;"VIA";"AGNELLO";6,00;"1";73,00;1,00
"26/05/2019";209,00;"VIA";"AGNELLO";8,00;"";73,00;1,00
"26/05/2019";209,00;"VIA";"AGNELLO";10,00;"";73,00;1,00
"26/05/2019";209,00;"VIA";"AGNELLO";12,00;"";73,00;1,00
"26/05/2019";209,00;"VIA";"AGNELLO";15,00;"";73,00;1,00
"26/05/2019";209,00;"VIA";"AGNELLO";17,00;"";73,00;1,00
"26/05/2019";209,00;"VIA";"AGNELLO";18,00;"";73,00;1,00
"26/05/2019";209,00;"VIA";"AGNELLO";19,00;"";73,00;1,00
"26/05/2019";209,00;"VIA";"AGNELLO";20,00;"";73,00;1,00
"26/05/2019";4060,00;"VIA";"AGNESI GAETANA";3,00;"";215,00;5,00
"26/05/2019";4060,00;"VIA";"AGNESI GAETANA";5,00;"";215,00;5,00
"26/05/2019";4060,00;"VIA";"AGNESI GAETANA";6,00;"";215,00;5,00
"26/05/2019";4060,00;"VIA";"AGNESI GAETANA";10,00;"";215,00;5,00
"26/05/2019";4060,00;"VIA";"AGNESI GAETANA";12,00;"";215,00;5,00
"26/05/2019";4060,00;"VIA";"AGNESI GAETANA";14,00;"";215,00;5,00
"26/05/2019";4060,00;"VIA";"AGNESI GAETANA";15,00;"";215,00;5,00
"26/05/2019";4060,00;"VIA";"AGNESI GAETANA";16,00;"";215,00;5,00
"26/05/2019";4060,00;"VIA";"AGNESI GAETANA";17,00;"";215,00;5,00
"26/05/2019";4060,00;"VIA";"AGNESI GAETANA";18,00;"";215,00;5,00
"26/05/2019";4060,00;"VIA";"AGNESI GAETANA";19,00;"";215,00;5,00
"26/05/2019";2362,00;"VIA";"AGORDAT";1,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";2,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";4,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";7,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";9,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";12,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";13,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";15,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";16,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";17,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";25,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";26,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";27,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";28,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";30,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";32,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";34,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";36,00;"";1659,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";45,00;"";807,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";49,00;"";807,00;2,00
"26/05/2019";2362,00;"VIA";"AGORDAT";50,00;"";1659,00;2,00
"26/05/2019";6452,00;"VIA";"AGRIGENTO";1,00;"";1595,00;8,00
"26/05/2019";6452,00;"VIA";"AGRIGENTO";2,00;"";1595,00;8,00
"26/05/2019";6452,00;"VIA";"AGRIGENTO";3,00;"";1595,00;8,00
"26/05/2019";6452,00;"VIA";"AGRIGENTO";4,00;"";1595,00;8,00
"26/05/2019";6452,00;"VIA";"AGRIGENTO";5,00;"";1595,00;8,00
"26/05/2019";6452,00;"VIA";"AGRIGENTO";6,00;"";1595,00;8,00
"26/05/2019";6452,00;"VIA";"AGRIGENTO";8,00;"";1595,00;8,00
"26/05/2019";6452,00;"VIA";"AGRIGENTO";9,00;"";1595,00;8,00
"26/05/2019";6452,00;"VIA";"AGRIGENTO";10,00;"";1595,00;8,00
"26/05/2019";5338,00;"PZA";"AGRIPPA";1,00;"";1676,00;5,00
"26/05/2019";5338,00;"PZA";"AGRIPPA";4,00;"";1676,00;5,00
"26/05/2019";5338,00;"PZA";"AGRIPPA";9,00;"";1676,00;5,00
"26/05/2019";5338,00;"PZA";"AGRIPPA";10,00;"";1676,00;5,00
"26/05/2019";5338,00;"PZA";"AGRIPPA";12,00;"";1676,00;5,00
"26/05/2019";7197,00;"VIA";"AGUDIO TOMMASO";1,00;"";484,00;8,00
"26/05/2019";7197,00;"VIA";"AGUDIO TOMMASO";2,00;"";484,00;8,00
"26/05/2019";7197,00;"VIA";"AGUDIO TOMMASO";3,00;"";484,00;8,00
"26/05/2019";7197,00;"VIA";"AGUDIO TOMMASO";4,00;"";484,00;8,00
"26/05/2019";7197,00;"VIA";"AGUDIO TOMMASO";5,00;"";484,00;8,00
"26/05/2019";7197,00;"VIA";"AGUDIO TOMMASO";7,00;"";484,00;8,00
"26/05/2019";7197,00;"VIA";"AGUDIO TOMMASO";8,00;"";484,00;8,00
"26/05/2019";7197,00;"VIA";"AGUDIO TOMMASO";10,00;"";484,00;8,00
"26/05/2019";7412,00;"PLE";"AI LAGHI";3,00;"";1112,00;8,00
"26/05/2019";5250,00;"VIA";"AICARDO";2,00;"";1382,00;5,00
"26/05/2019";5250,00;"VIA";"AICARDO";4,00;"";1382,00;5,00
"26/05/2019";5250,00;"VIA";"AICARDO";10,00;"";1382,00;5,00
"26/05/2019";7284,00;"VIA";"AILANTI";3,00;"";1149,00;8,00
"26/05/2019";7284,00;"VIA";"AILANTI";25,00;"";1149,00;8,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";3,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";5,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";9,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";10,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";12,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";13,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";15,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";29,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";31,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";40,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";42,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";49,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";50,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";52,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";54,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";61,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";100,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";102,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";104,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";120,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";120,00;"2";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";120,00;"6";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";120,00;"9";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";123,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";127,00;"";2117,00;7,00
"26/05/2019";6330,00;"VIA";"AIRAGHI GAETANO";129,00;"";2117,00;7,00
"26/05/2019";1333,00;"VIA";"AIROLO";4,00;"";1251,00;9,00
"26/05/2019";1333,00;"VIA";"AIROLO";19,00;"";1251,00;9,00
"26/05/2019";1333,00;"VIA";"AIROLO";23,00;"";1251,00;9,00
"26/05/2019";1333,00;"VIA";"AIROLO";25,00;"";1251,00;9,00
"26/05/2019";1333,00;"VIA";"AIROLO";29,00;"";1471,00;9,00
"26/05/2019";1333,00;"VIA";"AIROLO";33,00;"";1471,00;9,00
"26/05/2019";1333,00;"VIA";"AIROLO";35,00;"";1471,00;9,00
"26/05/2019";1333,00;"VIA";"AIROLO";36,00;"";1471,00;9,00
"26/05/2019";1333,00;"VIA";"AIROLO";37,00;"";1471,00;9,00
"26/05/2019";1333,00;"VIA";"AIROLO";44,00;"";1471,00;9,00
"26/05/2019";3246,00;"VIA";"AJACCIO";1,00;"";841,00;3,00
"26/05/2019";3246,00;"VIA";"AJACCIO";3,00;"";841,00;3,00
"26/05/2019";3246,00;"VIA";"AJACCIO";4,00;"";841,00;3,00
"26/05/2019";3246,00;"VIA";"AJACCIO";5,00;"";841,00;3,00
"26/05/2019";3246,00;"VIA";"AJACCIO";6,00;"";841,00;3,00
"26/05/2019";3246,00;"VIA";"AJACCIO";7,00;"";841,00;3,00
"26/05/2019";3246,00;"VIA";"AJACCIO";9,00;"";841,00;3,00
"26/05/2019";3246,00;"VIA";"AJACCIO";10,00;"";841,00;3,00
"26/05/2019";3246,00;"VIA";"AJACCIO";13,00;"";841,00;3,00
"26/05/2019";3246,00;"VIA";"AJACCIO";15,00;"";841,00;3,00
"26/05/2019";7276,00;"VIA";"AJRAGHI CESARE";3,00;"";1149,00;8,00
"26/05/2019";7276,00;"VIA";"AJRAGHI CESARE";10,00;"";1149,00;8,00
"26/05/2019";7276,00;"VIA";"AJRAGHI CESARE";24,00;"";1149,00;8,00
"26/05/2019";7276,00;"VIA";"AJRAGHI CESARE";26,00;"";1137,00;8,00
"26/05/2019";7276,00;"VIA";"AJRAGHI CESARE";28,00;"";1137,00;8,00
"26/05/2019";7276,00;"VIA";"AJRAGHI CESARE";30,00;"";1137,00;8,00
"26/05/2019";7276,00;"VIA";"AJRAGHI CESARE";40,00;"";1137,00;8,00
"26/05/2019";7276,00;"VIA";"AJRAGHI CESARE";44,00;"";1137,00;8,00
"26/05/2019";1344,00;"VIA";"ALA";2,00;"";1251,00;9,00
"26/05/2019";1344,00;"VIA";"ALA";4,00;"";1251,00;9,00
"26/05/2019";1344,00;"VIA";"ALA";6,00;"";1251,00;9,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";2,00;"";970,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";3,00;"";970,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";4,00;"";970,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";5,00;"";970,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";6,00;"";970,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";7,00;"";970,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";7,00;"A";970,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";8,00;"";970,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";9,00;"";970,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";11,00;"";970,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";12,00;"";1324,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";13,00;"";970,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";14,00;"";1324,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";16,00;"";1324,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";16,00;"2";1324,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";16,00;"3";1324,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";18,00;"";1324,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";20,00;"";1324,00;5,00
"26/05/2019";4253,00;"VIA";"ALAMANNI LUIGI";20,00;"A";1324,00;5,00
"26/05/2019";7445,00;"VIA";"ALASSIO";10,00;"";1128,00;8,00
"26/05/2019";6387,00;"VIA";"ALATRI";2,00;"";1426,00;7,00
"26/05/2019";6387,00;"VIA";"ALATRI";4,00;"";1426,00;7,00
"26/05/2019";6387,00;"VIA";"ALATRI";5,00;"";1426,00;7,00
"26/05/2019";6387,00;"VIA";"ALATRI";6,00;"";1426,00;7,00
"26/05/2019";6387,00;"VIA";"ALATRI";7,00;"";1426,00;7,00
"26/05/2019";6387,00;"VIA";"ALATRI";8,00;"";1426,00;7,00
"26/05/2019";6387,00;"VIA";"ALATRI";10,00;"";1426,00;7,00
"26/05/2019";6387,00;"VIA";"ALATRI";12,00;"";1426,00;7,00
"26/05/2019";6387,00;"VIA";"ALATRI";14,00;"";1426,00;7,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";3,00;"";441,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";4,00;"";441,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";5,00;"";441,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";7,00;"";441,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";9,00;"";441,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";11,00;"";441,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";21,00;"";441,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";27,00;"";441,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";29,00;"";441,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";31,00;"";441,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";33,00;"";441,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";40,00;"";441,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";41,00;"";441,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";42,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";43,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";48,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";51,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";52,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";53,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";55,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";56,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";57,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";58,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";61,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";63,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";65,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";69,00;"";1307,00;8,00
"26/05/2019";6399,00;"VIA";"ALBANI FRANCESCO";71,00;"";1307,00;8,00
"26/05/2019";6327,00;"VIA";"ALBENGA";1,00;"";1887,00;7,00
"26/05/2019";6327,00;"VIA";"ALBENGA";1,00;"A";1887,00;7,00
"26/05/2019";6327,00;"VIA";"ALBENGA";2,00;"";1887,00;7,00
"26/05/2019";6327,00;"VIA";"ALBENGA";2,00;"A";1887,00;7,00
"26/05/2019";6327,00;"VIA";"ALBENGA";3,00;"";1887,00;7,00
"26/05/2019";6327,00;"VIA";"ALBENGA";4,00;"";1887,00;7,00
"26/05/2019";6327,00;"VIA";"ALBENGA";5,00;"";1887,00;7,00
"26/05/2019";6327,00;"VIA";"ALBENGA";7,00;"";1887,00;7,00
"26/05/2019";6327,00;"VIA";"ALBENGA";9,00;"";1887,00;7,00
"26/05/2019";6327,00;"VIA";"ALBENGA";11,00;"";1887,00;7,00
"26/05/2019";6327,00;"VIA";"ALBENGA";13,00;"";1887,00;7,00
"26/05/2019";7298,00;"VIA";"ALBENZA";5,00;"";1143,00;8,00
"26/05/2019";7298,00;"VIA";"ALBENZA";7,00;"";1143,00;8,00
"26/05/2019";1650,00;"VIA";"ALBERICO DA BARBI.";2,00;"";1459,00;9,00
"26/05/2019";1650,00;"VIA";"ALBERICO DA BARBI.";5,00;"";1459,00;9,00
"26/05/2019";1650,00;"VIA";"ALBERICO DA BARBI.";6,00;"";1459,00;9,00
"26/05/2019";1650,00;"VIA";"ALBERICO DA BARBI.";9,00;"";1459,00;9,00
"26/05/2019";1650,00;"VIA";"ALBERICO DA BARBI.";17,00;"";1459,00;9,00
"26/05/2019";1650,00;"VIA";"ALBERICO DA BARBI.";19,00;"";1459,00;9,00
"26/05/2019";1650,00;"VIA";"ALBERICO DA BARBI.";25,00;"";1459,00;9,00
"26/05/2019";1650,00;"VIA";"ALBERICO DA BARBI.";29,00;"";1459,00;9,00
"26/05/2019";6589,00;"VIA";"ALBERICO DA ROSCI.C";4,00;"";1291,00;7,00
"26/05/2019";6589,00;"VIA";"ALBERICO DA ROSCI.C";5,00;"";1291,00;7,00
"26/05/2019";6589,00;"VIA";"ALBERICO DA ROSCI.C";6,00;"";1291,00;7,00
"26/05/2019";6589,00;"VIA";"ALBERICO DA ROSCI.C";10,00;"";1291,00;7,00
"26/05/2019";6589,00;"VIA";"ALBERICO DA ROSCI.C";11,00;"";1291,00;7,00
"26/05/2019";6589,00;"VIA";"ALBERICO DA ROSCI.C";14,00;"";1291,00;7,00
"26/05/2019";6589,00;"VIA";"ALBERICO DA ROSCI.C";15,00;"";1291,00;7,00
"26/05/2019";6589,00;"VIA";"ALBERICO DA ROSCI.C";16,00;"";1291,00;7,00
"26/05/2019";6589,00;"VIA";"ALBERICO DA ROSCI.C";18,00;"";1291,00;7,00
"26/05/2019";6589,00;"VIA";"ALBERICO DA ROSCI.C";21,00;"";1291,00;7,00
"26/05/2019";1384,00;"VIA";"ALBERTARIO DAVIDE";1,00;"";1242,00;2,00
"26/05/2019";1384,00;"VIA";"ALBERTARIO DAVIDE";2,00;"";1242,00;2,00
"26/05/2019";1384,00;"VIA";"ALBERTARIO DAVIDE";4,00;"";1242,00;2,00
"26/05/2019";1384,00;"VIA";"ALBERTARIO DAVIDE";7,00;"";1242,00;2,00
"26/05/2019";1384,00;"VIA";"ALBERTARIO DAVIDE";10,00;"";1242,00;2,00
"26/05/2019";1384,00;"VIA";"ALBERTARIO DAVIDE";15,00;"";1242,00;2,00
"26/05/2019";7167,00;"VIA";"ALBERTI LEON BATT";2,00;"";449,00;8,00
"26/05/2019";7167,00;"VIA";"ALBERTI LEON BATT";3,00;"";449,00;8,00
"26/05/2019";7167,00;"VIA";"ALBERTI LEON BATT";4,00;"";449,00;8,00
"26/05/2019";7167,00;"VIA";"ALBERTI LEON BATT";5,00;"";449,00;8,00
"26/05/2019";7167,00;"VIA";"ALBERTI LEON BATT";6,00;"";449,00;8,00
"26/05/2019";7167,00;"VIA";"ALBERTI LEON BATT";8,00;"";449,00;8,00
"26/05/2019";7167,00;"VIA";"ALBERTI LEON BATT";10,00;"";449,00;8,00
"26/05/2019";7167,00;"VIA";"ALBERTI LEON BATT";12,00;"";449,00;8,00
"26/05/2019";6561,00;"VIA";"ALBERTINELLI MARIO";2,00;"";1556,00;7,00
"26/05/2019";6561,00;"VIA";"ALBERTINELLI MARIO";4,00;"";1556,00;7,00
"26/05/2019";6561,00;"VIA";"ALBERTINELLI MARIO";5,00;"";1556,00;7,00
"26/05/2019";6561,00;"VIA";"ALBERTINELLI MARIO";6,00;"";1556,00;7,00
"26/05/2019";6561,00;"VIA";"ALBERTINELLI MARIO";7,00;"";1556,00;7,00
"26/05/2019";6561,00;"VIA";"ALBERTINELLI MARIO";9,00;"";1059,00;7,00
"26/05/2019";6561,00;"VIA";"ALBERTINELLI MARIO";10,00;"";1059,00;7,00
"26/05/2019";6561,00;"VIA";"ALBERTINELLI MARIO";12,00;"";1059,00;7,00
"26/05/2019";6561,00;"VIA";"ALBERTINELLI MARIO";14,00;"";1059,00;7,00
"26/05/2019";7377,00;"VIA";"ALBERTINI ALFREDO";2,00;"";417,00;1,00
"26/05/2019";7377,00;"VIA";"ALBERTINI ALFREDO";3,00;"";431,00;8,00
"26/05/2019";7377,00;"VIA";"ALBERTINI ALFREDO";4,00;"";417,00;1,00
"26/05/2019";7377,00;"VIA";"ALBERTINI ALFREDO";6,00;"";417,00;1,00
"26/05/2019";7377,00;"VIA";"ALBERTINI ALFREDO";9,00;"";431,00;8,00
"26/05/2019";1068,00;"VIA";"ALBERTINI LUIGI";18,00;"";505,00;1,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";1,00;"";353,00;7,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";1,00;"A";353,00;7,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";4,00;"";350,00;1,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";6,00;"";350,00;1,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";7,00;"";351,00;8,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";8,00;"";350,00;1,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";9,00;"";351,00;8,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";11,00;"";351,00;8,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";12,00;"";350,00;1,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";14,00;"";350,00;1,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";15,00;"";351,00;8,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";16,00;"";350,00;1,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";17,00;"";351,00;8,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";18,00;"";350,00;1,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";20,00;"";350,00;1,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";21,00;"";351,00;8,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";22,00;"";350,00;1,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";23,00;"";351,00;8,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";24,00;"";350,00;1,00
"26/05/2019";6188,00;"VIA";"ALBERTO D.GIUSSANO";26,00;"";350,00;1,00
"26/05/2019";6588,00;"VIA";"ALBERTO DA GANDINO";15,00;"";204,00;7,00
"26/05/2019";6588,00;"VIA";"ALBERTO DA GANDINO";16,00;"";204,00;7,00
"26/05/2019";6588,00;"VIA";"ALBERTO DA GANDINO";18,00;"";204,00;7,00
"26/05/2019";6588,00;"VIA";"ALBERTO DA GANDINO";19,00;"";204,00;7,00
"26/05/2019";6588,00;"VIA";"ALBERTO DA GANDINO";20,00;"";204,00;7,00
"26/05/2019";6588,00;"VIA";"ALBERTO DA GANDINO";21,00;"";204,00;7,00
"26/05/2019";6588,00;"VIA";"ALBERTO DA GANDINO";22,00;"";204,00;7,00
"26/05/2019";6588,00;"VIA";"ALBERTO DA GANDINO";23,00;"";204,00;7,00
"26/05/2019";6588,00;"VIA";"ALBERTO DA GANDINO";24,00;"";204,00;7,00
"26/05/2019";6588,00;"VIA";"ALBERTO DA GANDINO";27,00;"";204,00;7,00
"26/05/2019";7384,00;"VIA";"ALBERTOLLI GIOCON.";1,00;"";1120,00;8,00
"26/05/2019";7384,00;"VIA";"ALBERTOLLI GIOCON.";3,00;"";1120,00;8,00
"26/05/2019";7384,00;"VIA";"ALBERTOLLI GIOCON.";5,00;"";1120,00;8,00
"26/05/2019";7384,00;"VIA";"ALBERTOLLI GIOCON.";6,00;"";1120,00;8,00
